115  34.44046745  135.26042557
120 Linear Feature 121
111  34.44012581  135.25817643 20
112  34.44013065  135.25806329  34.44009672  135.25801628 20
111  34.44004098  135.25805154 20
114  34.44003129  135.25816614  34.44007249  135.25822491 20
120 Linear Feature 120
111  34.44021790  135.25815586 20
115  34.44007612  135.25793841
120 Linear Feature 119
111  34.44008218  135.25828809 20
115  34.43993799  135.25807799
120 Linear Feature 118
111  34.44017791  135.25799130 20
115  34.44016095  135.25826165
120 Linear Feature 117
111  34.44000342  135.25798102 20
115  34.43998282  135.25823961
120 Linear Feature 5
111  34.44056135  135.26037916 53
112  34.44065676  135.26025457  34.44066345  135.26022792 53
111  34.44064561  135.26020649 53
111  34.44112263  135.25974827 53
111  34.44135061  135.26007879 53
111  34.44065428  135.26081755 53
111  34.44044241  135.26050096 53
115  34.44046347  135.26047842
120 Linear Feature 4
111  34.43988571  135.25809356 53
111  34.44011471  135.25788136 53
111  34.44028413  135.25813419 53
115  34.44006072  135.25835317
120 TerminalRoad
111  34.41972568  135.22425961 20
111  34.41965369  135.22432667 20
111  34.42036315  135.22536794 20
111  34.42049926  135.22542934 20
111  34.42145840  135.22682996
112  34.42145840  135.22682996  34.42153450  135.22694240 20
111  34.42144890  135.22701031 20
111  34.42123681  135.22720602
112  34.42123681  135.22720602  34.42117022  135.22742224 20
111  34.42127480  135.22753219 20
111  34.42607048  135.23475425
112  34.42607048  135.23475425  34.42616089  135.23489960 20
111  34.42633638  135.23530686 20
111  34.42678700  135.23603961 20
111  34.42765833  135.23744576
112  34.42765833  135.23744576  34.42772478  135.23753528 20
111  34.42767732  135.23761078 20
111  34.42735128  135.23793314 20
111  34.42720567  135.23806745 20
111  34.42728797  135.23819025 20
111  34.42773114  135.23776428
112  34.42773114  135.23776428  34.42778725  135.23769446 20
111  34.42786409  135.23774893 20
111  34.43947834  135.25500344 20
111  34.43997550  135.25550434 20
111  34.44028420  135.25596428 20
111  34.44035483  135.25631004 20
111  34.44057197  135.25663042
112  34.44057197  135.25663042  34.44061590  135.25671625 20
111  34.44059551  135.25676682 20
111  34.44027112  135.25710940 20
111  34.44032083  135.25717284 20
111  34.44247386  135.25506974
112  34.44247386  135.25506974  34.44250608  135.25503881 20
111  34.44255758  135.25507925 20
111  34.44264391  135.25520931 20
111  34.44269100  135.25515539 20
111  34.44258636  135.25498726
112  34.44258636  135.25498726  34.44254071  135.25494331 20
111  34.44243201  135.25497140 20
111  34.44140388  135.25596745
112  34.44140388  135.25596745  34.44138106  135.25600977 20
111  34.44130186  135.25597379 20
111  34.44104810  135.25560900 20
111  34.44081265  135.25551384 20
111  34.44045201  135.25498325 20
111  34.44025421  135.25440607 20
111  34.43023222  135.23941709
112  34.43023222  135.23941709  34.43009797  135.23927047 20
111  34.43022419  135.23914913 20
111  34.43048676  135.23890624 20
111  34.43136317  135.24021966
112  34.43136317  135.24021966  34.43137830  135.24027713 20
111  34.43134547  135.24032497 20
111  34.43138770  135.24040178
112  34.43138770  135.24040178  34.43143107  135.24036754 20
111  34.43147217  135.24038406 20
111  34.43331411  135.24312052
112  34.43331411  135.24312052  34.43335143  135.24318900 20
111  34.43330763  135.24326207 20
111  34.43335159  135.24332306
112  34.43335159  135.24332306  34.43338488  135.24328637 20
111  34.43345897  135.24332498 20
111  34.43429688  135.24462026 20
111  34.43436510  135.24455006 20
111  34.43340535  135.24310125 20
111  34.43056613  135.23884872 20
111  34.42902150  135.23659545
112  34.42902150  135.23659545  34.42899062  135.23653035 20
111  34.42905283  135.23648148 20
111  34.43016360  135.23541766 20
111  34.43057796  135.23549365 20
111  34.43095079  135.23512246 20
111  34.43090316  135.23504662 20
111  34.43057109  135.23537291 20
111  34.43011590  135.23526190 20
111  34.42787391  135.23742179
112  34.42787391  135.23742179  34.42781779  135.23747908 20
111  34.42776927  135.23744082 20
111  34.42691904  135.23608972 20
112  34.42638536  135.23520168  34.42638732  135.23511352 20
111  34.42644291  135.23509385 20
111  34.42878169  135.23281665 20
111  34.42893604  135.23280396
112  34.42893604  135.23280396  34.42906627  135.23293862 20
111  34.42931799  135.23330825 20
111  34.42944860  135.23323584 20
111  34.42929888  135.23301210 20
111  34.42920138  135.23296566 20
112  34.42889845  135.23263639  34.42876822  135.23261781 20
111  34.42872087  135.23268705 20
111  34.42750216  135.23391548
112  34.42750216  135.23391548  34.42735304  135.23408991 20
111  34.42727931  135.23389859 20
111  34.42718530  135.23395769 20
112  34.42726538  135.23412232  34.42724446  135.23418575 20
111  34.42647497  135.23494126
112  34.42647497  135.23494126  34.42639242  135.23500798 20
111  34.42634265  135.23494970 20
112  34.42343517  135.23060181  34.42344127  135.23048197 20
111  34.42349436  135.23046251 20
111  34.42343517  135.23036543 20
112  34.42330285  135.23040342  34.42326868  135.23035311 20
111  34.42143743  135.22760620 20
112  34.42134086  135.22727218  34.42144806  135.22716191 20
111  34.42186316  135.22722153 20
111  34.42197273  135.22714471 20
111  34.42191005  135.22707295 20
112  34.42178818  135.22712361  34.42168747  135.22709210 20
111  34.42054510  135.22531700 20
113  34.42036403  135.22519881 20
120 Linear Feature 11
112  34.43752251  135.24913415  34.43748581  135.24918700 21
115  34.43752379  135.24929962
120 Linear Feature 13
112  34.42900519  135.23664316  34.42892228  135.23651018 21
111  34.42886289  135.23654859 21
115  34.42725964  135.23811404
120 Linear Feature 17
111  34.43304526  135.24369461 21
111  34.43015862  135.23939727
112  34.43015862  135.23939727  34.43009689  135.23932072 21
111  34.43013477  135.23917784 21
115  34.43047289  135.23878153
120 Linear Feature 16
111  34.43714064  135.24984272 21
111  34.43304371  135.24369480
112  34.43304371  135.24369480  34.43297649  135.24362688 21
111  34.43290363  135.24370838 21
111  34.43239873  135.24419536
112  34.43239873  135.24419536  34.43235391  135.24426781 21
111  34.43241516  135.24437965 21
115  34.43650897  135.25049871
120 Linear Feature 15
111  34.44154012  135.25637348 21
111  34.44105330  135.25565119 21
111  34.44079448  135.25553911 21
111  34.44040010  135.25497374 21
111  34.44021523  135.25442081 21
111  34.43714653  135.24985185
112  34.43714653  135.24985185  34.43709560  135.24980694 21
111  34.43705615  135.24985185 21
111  34.43652619  135.25035992
112  34.43652619  135.25035992  34.43647073  135.25040226 21
111  34.43650976  135.25050437 21
111  34.43948409  135.25495254 21
111  34.44001404  135.25547557 21
111  34.44031805  135.25597237 21
111  34.44039816  135.25630495 21
115  34.44087060  135.25698241
120 Linear Feature 14
111  34.44267141  135.25516792 21
111  34.44256107  135.25501971
112  34.44256107  135.25501971  34.44251065  135.25498574 21
111  34.44243884  135.25502588 21
115  34.44030326  135.25712752
120 Linear Feature 12
111  34.43433426  135.24458413 21
111  34.43167601  135.24060171 21
111  34.43035616  135.23861051 21
111  34.42900616  135.23664460
112  34.42900616  135.23664460  34.42891061  135.23653804 21
111  34.42899563  135.23641696 21
111  34.43014495  135.23533245
112  34.43014495  135.23533245  34.43023832  135.23534480 21
111  34.43057426  135.23542011
112  34.43057426  135.23542011  34.43066763  135.23536454 21
115  34.43092222  135.23508864
120 Linear Feature 10
111  34.43796126  135.24871042 21
111  34.43752124  135.24913570
112  34.43752124  135.24913570  34.43747277  135.24919446 21
115  34.43741920  135.24914497
120 Linear Feature 20
112  34.42192019  135.22712520  34.42187426  135.22721640 21
111  34.42174859  135.22715752 21
111  34.42158510  135.22694106 21
111  34.42053345  135.22537524 21
111  34.42036764  135.22528528 21
115  34.41968935  135.22429576
120 Linear Feature 19
111  34.42941305  135.23323696 21
111  34.42920541  135.23306346 21
111  34.42901741  135.23281513
112  34.42901741  135.23281513  34.42893195  135.23265741 21
111  34.42873822  135.23274539 21
111  34.42758824  135.23390678 21
111  34.42691943  135.23457632 21
111  34.42643453  135.23503139
112  34.42643453  135.23503139  34.42635988  135.23512352 21
115  34.42628483  135.23507134
120 Linear Feature 18
111  34.43241375  135.24437705 21
111  34.42787734  135.23770100 21
111  34.42773906  135.23750248 21
111  34.42641984  135.23537531 21
111  34.42615841  135.23478671 21
111  34.42133129  135.22754944
112  34.42133129  135.22754944  34.42117928  135.22734277 21
111  34.42134249  135.22717594 21
115  34.42158898  135.22693598
120 Linear Feature 9
111  34.43607357  135.24720290 21
111  34.43742467  135.24914916 21
111  34.43777221  135.24966290 21
111  34.43854777  135.25082970 21
111  34.44000614  135.25298003
112  34.44000614  135.25298003  34.44004793  135.25305489 21
111  34.44000852  135.25317029 21
115  34.43966890  135.25354760
120 Linear Feature 8
112  34.44072241  135.25683529  34.44072368  135.25683993 20
111  34.44081296  135.25696984
112  34.44081296  135.25696984  34.44082222  135.25702410 20
111  34.44079000  135.25704871 20
111  34.44052705  135.25732855
112  34.44052705  135.25732855  34.44048847  135.25735662 20
111  34.44044436  135.25731935 20
111  34.44038059  135.25721419
112  34.44038059  135.25721419  34.44036979  135.25717489 20
111  34.44039207  135.25712758 20
111  34.44067777  135.25683220
114  34.44067777  135.25683220  34.44068857  135.25682097 20
120 Linear Feature 7
111  34.44146729  135.25634417
112  34.44146729  135.25634417  34.44147600  135.25637163 20
111  34.44145454  135.25640294 20
111  34.44096732  135.25689164
112  34.44096732  135.25689164  34.44092551  135.25692649 20
111  34.44087294  135.25690401 20
111  34.44078494  135.25677874
112  34.44078494  135.25677874  34.44078494  135.25672804 20
111  34.44079956  135.25670957 20
111  34.44130786  135.25621426
112  34.44130786  135.25621426  34.44132790  135.25619948 20
113  34.44137674  135.25621736 20
120 Linear Feature 6
111  34.44263764  135.25518682
112  34.44263764  135.25518682  34.44265616  135.25528413 20
111  34.44261295  135.25530658 20
111  34.44163297  135.25627405
112  34.44163297  135.25627405  34.44159088  135.25631828 20
111  34.44153883  135.25629837 20
111  34.44144160  135.25617674
112  34.44144160  135.25617674  34.44141635  135.25613251 20
111  34.44145086  135.25606446 20
111  34.44246942  135.25506332
112  34.44246942  135.25506332  34.44249874  135.25502589 20
113  34.44255893  135.25507267 20
120 Linear Feature 5
111  34.43746268  135.24927062 20
111  34.43604758  135.24722169 20
111  34.43609729  135.24717046 20
112  34.43741588  135.24908231  34.43745323  135.24911524 20
111  34.43754222  135.24905665 20
111  34.43794486  135.24866790 20
111  34.43799208  135.24872817 20
111  34.43758447  135.24912596
112  34.43758447  135.24912596  34.43752675  135.24918977 20
111  34.43755962  135.24924952 20
111  34.44005501  135.25296228
112  34.44005501  135.25296228  34.44012970  135.25307754 20
111  34.44007490  135.25323350 20
112  34.43972009  135.25360946  34.43970766  135.25360946
111  34.43972009  135.25360946 20
111  34.43965062  135.25350414 20
111  34.43997051  135.25314912
112  34.43997051  135.25314912  34.44001464  135.25314295 20
111  34.43997051  135.25301351 20
111  34.43916025  135.25180504
112  34.43916025  135.25180504  34.43909744  135.25174329 20
111  34.43905089  135.25179298 20
111  34.43900773  135.25173719
112  34.43900773  135.25173719  34.43905526  135.25171455 20
111  34.43902603  135.25164230 20
111  34.43833508  135.25061164
112  34.43833508  135.25061164  34.43829603  135.25057254 20
112  34.43825554  135.25063575  34.43825554  135.25063274
111  34.43825554  135.25063575 20
111  34.43821578  135.25056041
112  34.43821578  135.25056041  34.43825482  135.25050484 20
111  34.43823317  135.25045795 20
111  34.43757204  135.24946648
112  34.43757204  135.24946648  34.43752791  135.24941708 20
111  34.43746765  135.24949059 20
111  34.43744031  135.24944237
114  34.43744031  135.24944237  34.43749973  135.24933328 20
120 Linear Feature 3
111  34.43704186  135.24992155 20
111  34.43655363  135.25041316
112  34.43655363  135.25041316  34.43654551  135.25048486 20
111  34.43657187  135.25050332 20
111  34.43950548  135.25492108 20
111  34.44002599  135.25544163 20
111  34.44034446  135.25596388 20
111  34.44041601  135.25628710 20
111  34.44065592  135.25663243
112  34.44065592  135.25663243  34.44068119  135.25668208 20
111  34.44073168  135.25664434 20
111  34.44125640  135.25612208
112  34.44125640  135.25612208  34.44126859  135.25609779 20
111  34.44125640  135.25604043 20
111  34.44099544  135.25565426 20
111  34.44077377  135.25556921 20
111  34.44038234  135.25500612 20
111  34.44018312  135.25444815 20
111  34.43711622  135.24991638
114  34.43711622  135.24991638  34.43709097  135.24986024 20
120 Linear Feature 2
111  34.43291984  135.24375229 20
111  34.43243722  135.24422176
112  34.43243722  135.24422176  34.43240985  135.24428813 20
111  34.43242880  135.24432382 20
111  34.43643455  135.25029526
112  34.43643455  135.25029526  34.43647442  135.25035297 20
111  34.43654473  135.25029979 20
111  34.43702277  135.24983791
112  34.43702277  135.24983791  34.43706474  135.24980238 20
111  34.43703584  135.24973376 20
111  34.43301729  135.24374076
114  34.43301729  135.24374076  34.43294894  135.24370320 20
120 Linear Feature 1
111  34.42898374  135.23669634
112  34.42898374  135.23669634  34.42893282  135.23664695 20
111  34.42885267  135.23666641 20
111  34.42793603  135.23755957
112  34.42793603  135.23755957  34.42787851  135.23761910 20
111  34.42792444  135.23770397 20
111  34.43230123  135.24413337
112  34.43230123  135.24413337  34.43232969  135.24417938 20
111  34.43239804  135.24413847 20
111  34.43284710  135.24372077
112  34.43284710  135.24372077  34.43292194  135.24364793 20
111  34.43287698  135.24353738 20
111  34.43014503  135.23945317
112  34.43014503  135.23945317  34.43002677  135.23932243 20
111  34.43011329  135.23912716 20
111  34.43032617  135.23884416
112  34.43032617  135.23884416  34.43038994  135.23879215 20
113  34.43037285  135.23869248 20
120 Linear Feature 1
111  34.43247796  135.21235520 51 101
112  34.43198702  135.21203745  34.43172802  135.21210136 51 101
111  34.43167325  135.21216723 51 101
111  34.43102359  135.21279825 51 101
112  34.43087224  135.21320550  34.43085674  135.21352075 51 101
115  34.43116901  135.21390729
120 Linear Feature 40
112  34.44208548  135.25383202  34.44177306  135.25350031 51 101
115  34.44143888  135.25375474
120 Linear Feature 39
112  34.44107426  135.25410387  34.44086738  135.25443248 51 101
111  34.44099644  135.25486877
112  34.44099644  135.25486877  34.44078335  135.25461541 51 101
115  34.44039207  135.25476520
120 Linear Feature 38
112  34.44173496  135.25486013  34.44133444  135.25520229 51 101
